,gpus-per-task,ntasks-per-code,memory,exclusive,gpu_type,time,gpus,cores-per-socket,cpus-per-task,nodes,gpus-per-node,tasks,mem-per-gpu,gres-flags,mem-per-cpu,ntasks-per-socket,sockets-per-node,gres,ntasks-per-node,cpus-per-gpu,application
hpc2n/CourseEfficientMD/benchmark/LAMMPS/GPU/job-gpu.sh,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lammps
hpc2n/CourseEfficientMD/benchmark/GROMACS/job_threads_2Matoms.sh,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gromacs
hpc2n/CourseEfficientMD/benchmark/GROMACS/job_scratch.sh,0.0,0.0,0.0,1.0,0.0,600.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gromacs
hpc2n/CourseEfficientMD/benchmark/GROMACS/job_tune_pme_mpi.sh,0.0,0.0,0.0,1.0,0.0,600.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gromacs
hpc2n/CourseEfficientMD/benchmark/GROMACS/GPU/job_gpu.sh,0.0,0.0,0.0,1.0,0.0,1200.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gromacs
hpc2n/CourseEfficientMD/benchmark/NAMD/GPU/job_gpu.sh,0.0,0.0,0.0,1.0,0.0,480.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,namd
hpc2n/CourseEfficientMD/benchmark/NAMD/CPU/job_mpi.sh,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,namd
hpc2n/CourseEfficientMD/MD-QM/namd_qmmm.sh,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,namd
hpc2n/CourseEfficientMD/MD-QM/namd.sh,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,namd
hpc2n/course-md/3.SMD/namd.sh,0.0,0.0,0.0,1.0,0.0,1200.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,namd
hpc2n/course-md/2.QWIKMD-Case/namd.sh,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,namd
hpc2n/course-md/0.NAMD/namd-cpu.sh,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,namd
hpc2n/course-md/0.NAMD/namd-gpu.sh,0.0,0.0,0.0,1.0,0.0,600.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,namd
hpc2n/course-md/4.ABF/namd_abf.sh,0.0,0.0,0.0,1.0,0.0,2400.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,namd
hpc2n/course-md/1.TK-Case/namd.sh,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,namd
hpc2n/course-qmmm/MD_QM-NAMD_ORCA/namd_qmmm.sh,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,namd
hpc2n/course-qmmm/MD_QM-NAMD_GAUSSIAN/namd_qmmm.sh,0.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,namd
hpc2n/intro-course/hands-ons/4.application-usage/NEXTFLOW/Arabidopsis/job.sh,0.0,0.0,0.0,0.0,0.0,10200.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nextflow
hpc2n/intro-course/hands-ons/4.application-usage/LAMMPS/MPI/job-mpi.sh,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lammps
hpc2n/intro-course/hands-ons/4.application-usage/LAMMPS/MPI/job-omp.sh,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lammps
hpc2n/intro-course/hands-ons/4.application-usage/LAMMPS/GPU/job-cpu.sh,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lammps
hpc2n/intro-course/hands-ons/4.application-usage/LAMMPS/GPU/job-gpu.sh,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lammps
hpc2n/intro-course/hands-ons/4.application-usage/GROMACS/MPI/job-mpi-gromacs.sh,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gromacs
hpc2n/intro-course/hands-ons/4.application-usage/GROMACS/GPU/job-gpu-gromacs-amd.sh,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gromacs
hpc2n/intro-course/hands-ons/4.application-usage/GROMACS/GPU/job-gpu-gromacs.sh,0.0,0.0,0.0,1.0,0.0,1800.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gromacs
hpc2n/intro-course/hands-ons/4.application-usage/NAMD/MPI/job-mpi.sh,0.0,0.0,0.0,0.0,0.0,1800.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,namd
hpc2n/intro-course/hands-ons/4.application-usage/NAMD/GPU/job-gpu.sh,0.0,0.0,0.0,0.0,0.0,480.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,namd
SafarMirek/bachelor_thesis/karolina/mobilenet_train_tinyimagenet.sh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,tensorflow
SafarMirek/bachelor_thesis/karolina/mobilenet_nsga_per_channel_symmetric.sh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
SafarMirek/bachelor_thesis/karolina/mobilenet_nsga_approx_perlayer.sh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
catrove/mmdetection-sugon/codes/slurm-run.sh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,pytorch
catrove/mmdetection-sugon/tools/slurm-eval.sh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,mpi
catrove/mmdetection-sugon/Object365-x32/slurm_eval.sh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,mpi
catrove/mmdetection-sugon/Object365-x32/slurm-32-run.sh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,pytorch
catrove/mmdetection-sugon/Object365-x8/slurm-coco-32-run.sh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,pytorch
catrove/mmdetection-sugon/Object365-x8/slurm-32-run.sh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,mpi
VPNL/TemporalChannels/scripting/submit_1ch_lin.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,12.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matlab
mliu0515/388_final_project/run.sh,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,torchrun
jnkh/plasma/src/download_mdsplus.sh,0.0,0.0,0.0,0.0,0.0,72000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matlab
sumanabasu/On-the-Challenges-of-using-Reinforcement-Learning-in-Precision-Drug-Dosing-Delay-and-Prolongedness-/paepomdp/diabetes/launchers/launch_diabetes_adrqn.sh,0.0,0.0,0.0,0.0,0.0,169200.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
pyhope/myscripts/nveprep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lammps
pyhope/myscripts/unused/nve2prep,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lammps
pyhope/hw1/LMP/run.slurm,0.0,0.0,0.0,0.0,0.0,3540.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,lammps
hitz-zentroa/GoLLIE/bash_scripts/Baseline-7B_CodeLLaMA.sh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
hitz-zentroa/GoLLIE/bash_scripts/GoLLIE-34B_CodeLLaMA.sh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,torchrun
hitz-zentroa/GoLLIE/bash_scripts/GoLLIE-13B_CodeLLaMA.sh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
hitz-zentroa/GoLLIE/bash_scripts/GoLLIE-7B_CodeLLaMA_train_full_model.sh,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pytorch
hitz-zentroa/latxa/train/latxa-70b/latxa-70b-v1.sh,0.0,0.0,0.0,1.0,0.0,86400.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,deepspeed
hitz-zentroa/latxa/train/latxa-13b/latxa-13b-v1.sh,0.0,0.0,0.0,1.0,0.0,86400.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,deepspeed
hitz-zentroa/latxa/train/latxa-7b/latxa-7b-v1.1.sh,0.0,0.0,0.0,1.0,0.0,86400.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,deepspeed
hitz-zentroa/latxa/train/latxa-7b/latxa-7b-v1.sh,0.0,0.0,0.0,1.0,0.0,86400.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,deepspeed
turbulencia/tlab/scripts/bin/qsend,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qsub
turbulencia/tlab/scripts/bin/qsend.shapefixed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,qsub
turbulencia/tlab/scripts/templates/dns.nqs.sh.fzj.jureca,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lammps
DanBmh/deepspeech-german/slurm/run_training.sh,0.0,0.0,0.0,0.0,0.0,3600000.0,0.0,0.0,36.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,singularity
kavithakrishna1/BINF6112_supertrees/load_file.pbs,0.0,0.0,0.0,0.0,0.0,10800.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,snakemake
Ispanicus/Distracted-Drivers/jobs/install.job,0.0,0.0,0.0,0.0,0.0,7200.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
mwstroud/M1Homogenous/build_batch.sh,0.0,0.0,0.0,1.0,0.0,172800.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,python
thisrod/boverge/runbo,0.0,0.0,0.0,0.0,0.0,21600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,matlab
shalinkpatel/GCN_Integration/scripts/JX/port_batched/port_batched.sh,0.0,0.0,0.0,0.0,0.0,108000.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,julia
mspass-team/mspass/scripts/tacc_examples/distributed_node.sh,0.0,0.0,0.0,0.0,0.0,7200.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jupyter
mspass-team/mspass/scripts/template/run_mspass_sharded.sh,0.0,0.0,0.0,0.0,0.0,7200.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jupyter
PDAF/PDAF/modelbindings/AWI-CM1.4/tools/gen_obs/job_gen_obs.pbs,0.0,0.0,0.0,0.0,0.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aprun
PDAF/PDAF/modelbindings/AWI-CM1.4/tools/gen_cov/job_eofcovar.pbs,0.0,0.0,0.0,0.0,0.0,600.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,aprun
dtu-act/deeponet-acoustic-wave-prop/scripts/converters/run2D_H5_assemble.sh,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
dtu-act/deeponet-acoustic-wave-prop/scripts/converters/run2D_H5_convert_resolutions.sh,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
dtu-act/deeponet-acoustic-wave-prop/scripts/threeD/train3D_cube.sh,0.0,0.0,0.0,0.0,0.0,1440.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
dtu-act/deeponet-acoustic-wave-prop/scripts/threeD/evaluate3D_Lshape.sh,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
dtu-act/deeponet-acoustic-wave-prop/scripts/threeD/train3D.sh,0.0,0.0,0.0,0.0,0.0,1440.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
dtu-act/deeponet-acoustic-wave-prop/scripts/threeD/train3D_dome_quarter.sh,0.0,0.0,0.0,0.0,0.0,1440.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
dtu-act/deeponet-acoustic-wave-prop/scripts/threeD/evaluate3D_dome_quarter.sh,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
dtu-act/deeponet-acoustic-wave-prop/scripts/threeD/train3D_Lshape.sh,0.0,0.0,0.0,0.0,0.0,1440.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
dtu-act/deeponet-acoustic-wave-prop/scripts/twoD/train2D.sh,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
dtu-act/pinn-acoustic-wave-prop/scripts/run_freq_dep_full_model_transfer_1D.sh,0.0,0.0,0.0,0.0,0.0,1440.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
dtu-act/pinn-acoustic-wave-prop/scripts/run_neumann_1D.sh,0.0,0.0,0.0,0.0,0.0,1440.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
dtu-act/pinn-acoustic-wave-prop/scripts/run_dirichlet_1D.sh,0.0,0.0,0.0,0.0,0.0,900.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
emmager/crosscommunity/02_VQSR.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,gatk
jrood-nrel/spack-configs/scripts/install-modules.sh,0.0,0.0,0.0,0.0,0.0,14400.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,spack
rpspran/Polymer_Sequence_Design/jobsubmission_b.sh,0.0,0.0,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lammps
rpspran/Polymer_Sequence_Design/jobsubmission_sm.sh,0.0,0.0,0.0,0.0,0.0,2400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lammps
ujjwalaananth/EDM3_EventDetection/new_run_train.sh,0.0,0.0,0.0,0.0,0.0,1200.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
ujjwalaananth/EDM3_EventDetection/group_run_train.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,0.0,1.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
kmheckel/MPNN_QC/GNN/slurm_mlmi4_gpu_multi,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
tamu-edu/dor-hprc-tools-GCATemplates/templates/terra/run_assembly_2.0.0_nextflow_terra.sh,0.0,0.0,0.0,0.0,0.0,3600.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,nextflow
tamu-edu/dor-hprc-tools-GCATemplates/templates/grace/run_snakemake_6.10.0_bwa_samtools.sh,0.0,0.0,0.0,0.0,0.0,86400.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,snakemake
ECMWFCode4Earth/diffusion-models-for-weather-prediction/submit_script_8_inference_UNet.sh,0.0,0.0,0.0,0.0,0.0,13500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
WenchangLu/Polymer/lammps_efied_example/2000MVm_-x/jobfile,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,lammps
2019dersya/02456/training_on_GPU/submit_gpu.sh,0.0,0.0,0.0,0.0,0.0,1440.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
eneserciyes/maskpredformer/slurm/jupyter.slurm,0.0,0.0,0.0,1.0,0.0,21600.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,jupyter
Bachelor-Tortured-Rats/TorturedRats/src/HPC_scripts/finetune-kfold.sh,0.0,0.0,0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
Bachelor-Tortured-Rats/TorturedRats/src/HPC_scripts/finetune_wrt_labelsproportion_transfer.sh,0.0,0.0,0.0,0.0,0.0,1440.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
Bachelor-Tortured-Rats/TorturedRats/src/HPC_scripts/hyperparameter_optimizer.sh,0.0,0.0,0.0,0.0,0.0,1440.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
Bachelor-Tortured-Rats/TorturedRats/src/HPC_scripts/finetune_wrt_labelsproportion_3drpl.sh,0.0,0.0,0.0,0.0,0.0,1440.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
Bachelor-Tortured-Rats/TorturedRats/src/HPC_scripts/train_3d_rpl.sh,0.0,0.0,0.0,0.0,0.0,1440.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,python
palatyle/ATHAM-Viz/batch_pbs_scripts/tropical_step22_5m_150ms_15ms.pbs,0.0,0.0,0.0,0.0,0.0,604800.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,atham
palatyle/ATHAM-Viz/batch_pbs_scripts/tropical_flat22_5m_150ms_20ms.pbs,0.0,0.0,0.0,0.0,0.0,604800.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,atham
palatyle/ATHAM-Viz/batch_pbs_scripts/tropical_step22_5m_50ms_5ms.pbs,0.0,0.0,0.0,0.0,0.0,604800.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,atham
palatyle/ATHAM-Viz/batch_pbs_scripts/tropical_step22_5m_100ms_10ms.pbs,0.0,0.0,0.0,0.0,0.0,604800.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,atham
palatyle/ATHAM-Viz/batch_pbs_scripts/tropical_flat22_5m_300ms_25ms.pbs,0.0,0.0,0.0,0.0,0.0,604800.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,atham
palatyle/ATHAM-Viz/batch_pbs_scripts/tropical_flat22_5m_100ms_25ms.pbs,0.0,0.0,0.0,0.0,0.0,604800.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,atham
palatyle/ATHAM-Viz/batch_pbs_scripts/tropical_step22_5m_150ms_45ms.pbs,0.0,0.0,0.0,0.0,0.0,604800.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,atham
palatyle/ATHAM-Viz/batch_pbs_scripts/tropical_flat22_5m_50ms_25ms.pbs,0.0,0.0,0.0,0.0,0.0,604800.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,atham
palatyle/ATHAM-Viz/batch_pbs_scripts/tropical_step22_5m_100ms_5ms.pbs,0.0,0.0,0.0,0.0,0.0,604800.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,atham
palatyle/ATHAM-Viz/batch_pbs_scripts/tropical_flat22_5m_50ms_35ms.pbs,0.0,0.0,0.0,0.0,0.0,604800.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,atham
palatyle/ATHAM-Viz/batch_pbs_scripts/tropical_step22_5m_70ms_5ms.pbs,0.0,0.0,0.0,0.0,0.0,604800.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,atham
palatyle/ATHAM-Viz/batch_pbs_scripts/tropical_flat22_5m_300ms_10ms.pbs,0.0,0.0,0.0,0.0,0.0,604800.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,atham
palatyle/ATHAM-Viz/batch_pbs_scripts/tropical_step22_5m_150ms_5ms.pbs,0.0,0.0,0.0,0.0,0.0,604800.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,atham
palatyle/ATHAM-Viz/batch_pbs_scripts/tropical_step22_5m_70ms_35ms.pbs,0.0,0.0,0.0,0.0,0.0,604800.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,atham
palatyle/ATHAM-Viz/batch_pbs_scripts/tropical_flat22_5m_50ms_45ms.pbs,0.0,0.0,0.0,0.0,0.0,604800.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,atham
palatyle/ATHAM-Viz/batch_pbs_scripts/tropical_step22_5m_100ms_15ms.pbs,0.0,0.0,0.0,0.0,0.0,604800.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,atham
palatyle/ATHAM-Viz/batch_pbs_scripts/tropical_flat22_5m_70ms_5ms.pbs,0.0,0.0,0.0,0.0,0.0,604800.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,atham
palatyle/ATHAM-Viz/batch_pbs_scripts/tropical_flat22_5m_150ms_40ms.pbs,0.0,0.0,0.0,0.0,0.0,604800.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,atham
